#OTU ID	ERR1883419	ERR1883420	ERR1883421	ERR1883422	ERR1883423	ERR1883424	ERR1883430	ERR1883436	ERR1883438	JAE006.A0101	JAE007.A0101	JAE008.A0101	JAE009.A0101	JAE010.A0101	JAE012.A0101	JAE013.A0101	JAE014.A0101	JAE015.A0101	JAE016.A0101	SRR059389	SRR059425	SRR059455	SRR059917	SRR060358	SRR1631060	SRR1631061	SRR1631063	SRR1631064	SRR1633008	SRR1761677	SRR1761682	SRR1761688	SRR1761692	SRR1761697	SRR1761698	SRR1761705	SRR1761710	SRR1761718	SRR1761721	SRR1929408	SRR1930121	SRR1930123	SRR1930141	SRR1930145	SRR3184100	SRR3184876	SRR3189411	SRR3189416	SRR3189418	SRR5975923	SRR5975924	SRR5975925	SRR5975926	SRR5975927	SRR5975928	SRR5975929	SRR5975930	SRR5975931	SRR5975932	SRR5975933	SRR5975934	SRR5975936	SRR5975937	SRR6129806	SRR6129807	SRR6129808	SRR6129809	SRR6129810	SRR6129811	SRS011247	SRS011310	SRS012281	SRS013711	SRS013942	SRS013950	SRS014107	SRS014468	SRS014477	SRS014691	SRS014692	SRS015055	SRS015064	SRS015378	SRS015755	SRS019029	SRS019120	SRS019129	SRS019333	SRS021960	SRS022149	SRS023591	SRS045313	SRS047265	SRS051378	SRS052604	SRS052668	SRS056892	SRS058105	SRS063215	SRS063478	SRS064493	SRS075406	SYN001.A0101	SYN002.A0101	SYN003.A0101	SYN005.I0101	SYN006.I0101	SYN008.I0101	SYN009.I0101	SYN012.I0101	SYN014.A0101	SYN014.C0101	SYN015.B0101	SYN015.D0101	SYN015.E0101	SYN015.I0101	SYN017.A0101	SYN017.B0101	SYN017.D0101	SYN017.E0101	SYN018.C0101	SYN018.I0101	SYN019.I0101	SYN021.I0101	SYN022.I0101	SYN023.I0101	SYN025.I0101	SYN026.I0101	SYN028.I0101
Streptomyces sp. CdTB01	0	1	3	5	16	9	12	10	20	0	0	338	0	0	0	0	440	412	461	0	0	0	0	0	436	445	497	490	125	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces antibioticus	0	4	2	8	11	9	2	6	18	0	0	0	333	0	0	0	475	241	514	0	0	0	0	0	268	338	352	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces sp. Chiba101	0	1	1	1	4	4	1	7	3	8353	493	23102	29309	14031	7908	3135	40997	22095	35235	0	0	0	0	0	395	405	492	463	388	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	1254	1206	824	766	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610	905	958	1864	1080	3665	0	0	9	67	0	966	2313	10	1966	0	0	106	9293	4389	5412	755	38	1337	3482	4476	6538	70	121	617	1605	625	0	651	0	2564	18	3774	119	282	560	570	369	249	0	311	438	0	143	0	199	99	556	0	0	128	122	127	96	147	247	542	358	355	223	238
Actinomyces israelii	0	6	0	2	4	3	3	10	3	4249	0	8244	8319	5269	3004	1514	12823	6739	11153	0	0	0	0	0	223	253	226	237	0	0	0	0	0	0	0	0	0	0	0	0	139	104	0	0	487	0	239	221	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	181	0	430	684	18	363	0	0	171	3251	2315	2743	276	0	569	1684	2132	2512	42	0	186	620	309	0	386	0	1071	21	1837	60	157	318	327	136	99	0	182	257	0	0	0	0	36	119	0	0	0	0	0	0	0	102	192	126	230	0	0
Actinomyces naeslundii	0	2	0	0	4	2	5	6	5	394895	27719	286585	228253	106440	20329	77825	95967	51578	93015	0	0	0	0	0	16212	16487	18154	18424	11868	393	0	0	227	0	0	0	0	84	0	0	243	0	209	0	57881	54772	20848	20009	17799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744	1253	597	11287	588	2885	439	2628	368	1778	712	44823	71623	302	25794	3152	49	2798	324306	148530	758077	10404	1997	95684	379640	53668	278445	2558	9620	27524	60104	40444	4060	29781	346	166818	775	407635	4156	15567	37310	23732	6518	139	95	1424	5044	419	104	281	53	63	5676	236	144	0	66	2382	153	1481	1465	11952	2411	7158	4511	1794
Actinomyces gaoshouyii	0	2	1	0	0	5	0	4	2	6034	0	12684	13242	6398	4679	1864	20995	10134	17688	0	0	0	0	0	232	254	299	302	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653	504	355	419	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	259	207	568	0	330	0	0	11	50	0	482	1068	0	875	0	0	67	4423	2582	3515	363	0	744	1808	2521	3335	32	0	244	772	289	0	396	0	1539	20	3262	0	126	277	314	98	73	0	99	152	0	0	0	0	0	130	0	0	0	0	0	0	0	0	228	74	118	109	0
Actinomyces wuliandei	0	2	1	0	3	4	5	6	6	5868	0	13849	12812	8322	3262	2093	18370	11595	22137	0	0	0	0	0	256	280	330	321	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087	447	436	371	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	651	1234	13	571	160	0	77	5324	3442	4802	879	0	956	2979	3070	8257	54	392	482	1200	665	0	578	0	2059	23	3877	92	189	319	326	157	0	0	111	245	0	0	0	0	0	156	0	0	0	0	0	0	0	95	278	68	204	136	0
Bifidobacterium eulemuris	0	4	1	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	148	170	210	130	270	0	119	0	456	83	0	227	157	204	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium lemurum	0	1	1	0	0	2	1	4	3	0	0	0	0	0	0	0	344	365	538	0	0	195	0	0	0	0	0	0	0	181	153	0	0	224	224	199	95	230	101	181	273	283	295	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scardovia inopinata	0	2	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	144	134	0	133	181	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	248	0	146	196	148	0	0	0	93	0	0	0	0	128	72	120	0	0	65	83	0	0	0	0	0	109	0	0	0
Paenibacillus sp. 32O-W	0	2	1	1	2	5	3	0	17	0	0	0	0	0	0	0	0	0	0	0	130	196	0	0	0	0	0	0	0	298	138	0	202	529	203	112	109	214	281	325	342	416	374	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	71	0	0	102
Paenibacillus baekrokdamisoli	0	3	1	5	3	1	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	170	0	0	82	0	204	242	170	160	196	202	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus ihbetae	0	1	0	2	1	1	2	4	8	0	0	0	0	0	0	0	0	0	0	0	132	0	254	0	0	0	0	0	0	171	0	0	339	285	214	68	119	93	145	248	303	342	220	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus lycopersici	0	1	2	0	3	5	2	2	14	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	203	0	0	165	285	190	124	189	135	249	249	497	346	300	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	74	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	127	0	0	188
Cohnella sp. LGH	0	1	2	0	1	7	3	3	5	0	0	0	0	0	0	0	0	0	423	0	0	222	173	0	0	0	0	0	0	171	0	0	242	313	200	96	167	133	318	315	491	404	356	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cohnella candidum	0	4	1	0	2	5	3	5	14	0	0	0	0	0	0	0	0	318	469	0	0	168	0	0	0	0	0	0	0	195	0	0	490	233	173	79	106	152	243	396	453	326	233	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	93	153	106	96	0	0	0	0	0	125	0	0	46	0	0	0	0	0	0	163	107	0	0
Tumebacillus algifaecis	0	2	1	0	1	5	3	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	344	137	0	0	0	0	128	253	278	274	437	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0
Streptococcus oralis	0	2	0	0	2	1	0	3	0	307423	661663	458138	340900	461113	812155	502009	323721	183814	43231	0	301	282	210	0	48959	50100	55211	54768	29908	736	614	258	832	257	2527	448	526	443	165	1200	457	907	667	186	118440	36650	68088	61728	56254	1867840	2137290	1894129	1765013	1472291	2005364	2010219	3018649	1468623	1863038	1644993	2448765	115387	193946	0	0	0	0	0	0	482662	706954	19576	62212	94069	126407	12244	13557	65768	322574	89105	37053	265028	200664	206956	153690	78211	127855	749618	329248	106069	54146	344533	486607	651432	145727	305156	756394	404189	259114	24656	202900	212725	175110	388230	359759	11222	5806	3275	2161	2746	278562	14279	162600	6471	13729	3258	1366083	131104	514	13502	61646	9953	2639	1376	1580	9517	3297	1243	27051
Streptococcus sanguinis	0	2	1	1	0	0	0	3	4	8128836	3597982	982147	2285239	1882230	3200456	2388183	786912	116863	112087	0	0	200	191	0	67341	69020	75726	76465	44759	1815	599	1090	917	161	760	202	506	353	129	453	376	499	333	206	106603	21290	62039	56640	51827	12824	15230	13194	13275	12170	15913	13726	22164	12908	15559	12049	17760	1627	2589	5933	19597	8600	60442	7446	34747	74670	93894	15060	34855	30608	64764	18125	5924	26110	113208	9081	15368	337237	775279	107195	17409	32571	176182	1180575	417555	247199	23117	287999	315632	234244	135399	45108	30918	19336	81924	14066	134805	200458	102499	154327	167736	10883	6554	2305	1910	1552	3923	1438	11734	1308	1162	1247	60854	91778	1225	1287	107338	17854	1315	1736	938	8264	4676	792	6196
Streptococcus mutans	0	2	1	0	0	0	3	8	2	1840	1352	841	701	977	2740	922	1279	813	560	0	0	0	0	0	10498	10841	11853	11625	0	0	210	0	188	157	0	293	223	231	0	221	186	205	0	99	2819	0	155	156	134	918	1104	967	967	901	1196	963	1508	832	1158	868	1318	190	240	2932	1266	757	8387	1211	5588	1655	2367	73	296	413	1070	60	123	11513	90204	1660	467	68082	287	222	742	274	395	359	488	409	177	393	154	470	197	1476	5629	626	168671	132	269	1577	854	1666	1454	2404	1638	0	715	820	979	304	1576	254	283	1137	1830	2681	184	296	4790	4847	331	358	419	2460	844	488	2104
Streptococcus parasanguinis	0	1	0	0	0	0	0	0	0	3489	5800	2739	993	11897	8045	4014	1135	539	0	0	1982	0	0	0	11266	11511	12674	12808	1067	656	1851	509	2540	842	916	81	625	249	0	1784	299	1792	0	99	5144	7413	2112	1894	1736	358691	403247	356745	320990	327516	423878	379573	588011	332508	390231	292386	435407	13782	34074	0	0	0	0	0	0	50381	6847	258	37535	5165	602	303	4985	217	9812	48269	30532	737	2896	1124	5351	4286	605	1660	6398	453	1947	3253	1154	2822	2499	5017	16480	10475	889	7837	1354	4050	274474	369910	328424	706	863	1186	5621	5170	31827	13347	483948	29258	15778	2691	304048	289386	13743	21279	251008	908	5088	2775	1493	1389	3268	840	7613
Abiotrophia defectiva	0	1	0	0	0	0	0	0	0	65272	56862	214603	142897	154885	1557252	1143655	103061	8617	2012	0	0	0	0	0	1450	1529	1705	1637	1873	124	141	0	379	0	0	127	149	140	195	152	119	253	154	58	17694	2265	6290	5690	5243	1946	2240	1727	1831	2031	2317	2047	3539	2086	2407	1352	2112	170	531	3026	4256	3694	28683	4012	13117	11180	129649	3891	5809	6407	3819	998	1338	283	4863	1396	2811	6243	32854	13722	8600	5665	9038	86973	0	531	4362	250	1572	44384	1777	42486	201789	196	941	828	1966	2640	48957	115803	134524	184	115	318	161	966	26460	0	2934	52	34	437	222209	95302	43	0	17408	0	2640	0	1272	1535	3407	388	1798
Aminipila sp. JN-18	0	5	4	0	0	0	0	3	0	0	0	0	536	0	0	0	574	1296	1244	0	240	348	807	599	0	0	0	0	0	1304	633	496	1608	1278	552	438	595	690	585	1082	1633	1380	1023	946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	58	483	0	32	0	0	0	154	0	0	0	0	120	0	92	0	0	0	0	0	0	0	0	0	0	119	159	153	75	0	0	427	185	233	0	256	48	0	117	0	103	38	0	103	141	183	191	0	128	393	127	135
Mogibacterium diversum	0	1	0	0	0	0	0	2	0	0	0	2946	3199	1056	600	2595	4680	5601	10732	0	186	240	0	0	1405	1353	1456	1455	260	547	401	209	487	436	556	1045	321	424	462	500	960	838	496	200	0	1020	1812	1627	1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9126	166	23	12726	2935	12304	1350	2021	373	53311	38201	5255	215	0	0	13198	825	2607	0	0	272	1276	1245	135	295	500	1125	604	972	383	6708	100	890	15087	23458	19135	204013	72795	996005	192244	278576	14475	12196	114797	17562	22318	81026	8784	49132	61709	33295	199274	33339	254331	113346	86800	198332	34541	158937	257005
Thermaerobacter marianensis	0	2	3	2	3	10	4	6	30	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	119	0	0	0	278	171	77	91	0	73	162	299	250	282	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfosporosinus orientis	0	1	1	0	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	235	134	0	218	91	284	195	176	248	173	309	246	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	79	0	0	0	0	0	0	93	0	0	87	0	0	145
Desulfosporosinus youngiae	0	1	0	0	4	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	216	164	319	362	167	72	125	166	175	181	208	269	171	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	105	106	0	0	0	0	0	126	0	0	0	0	0	106	130	0	0	122	182	0	143
Selenomonas sputigena	0	5	2	0	4	3	2	6	21	0	927	15363	47049	24406	50107	13819	45521	51679	220438	0	239	600	402	0	1783	1823	1974	1949	228	502	383	387	273	1151	583	973	825	655	495	2946	1358	1544	1558	408	530	735	1619	1503	1364	0	0	0	0	0	0	0	0	0	0	0	0	30	18	927	1271	3309	792	5972	1457	0	0	57	4330	520	120427	39369	394	8842	5315	2675	8844	1120	0	192	37051	992	31268	0	5959	41023	1833	21166	94	1727	1103	0	999	189	6982	369	0	42	1127	658	1467	88541	11848	273	198189	225397	0	195	332	343	915	66095	159	255	215	556	1607	63523	64278	10978	57287	136479	384432	87312	153468
Selenomonas sp. oral taxon 126	0	1	1	0	0	3	1	0	7	1793	2393	35622	36552	14711	42593	13932	33855	20511	149785	0	0	428	242	0	1185	1084	1258	1210	133	309	164	269	269	449	306	162	211	235	262	1143	761	646	571	188	520	455	1178	1003	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	415	0	0	0	29	1135	382	41922	3532	248	6876	3133	2090	3384	1818	0	761	14426	578	10904	0	13082	48907	1038	15858	182	6747	19648	137	401	0	18829	185	0	160	308	243	323	3640	176	109	9203	8070	0	125	112	347	507	8125	0	92	182	437	545	1303	16829	3133	17821	25211	44168	21478	37940
Selenomonas sp. oral taxon 478	0	1	0	0	0	0	0	0	6	0	0	4579	5306	1847	5437	2558	3490	1803	6458	0	0	0	0	0	271	278	302	297	0	124	0	0	200	0	273	0	110	90	113	673	393	430	393	83	271	0	634	597	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	213	665	372	0	161	0	43	8409	162	5053	507	673	589	970	13457	21158	223	0	116	4813	272	1660	0	3465	6333	540	1627	0	1251	3772	0	607	0	4450	522	0	194	397	244	290	44517	664	0	98909	101867	0	0	491	1075	2599	98321	0	548	198	2150	1226	14088	147756	49313	43177	65276	127108	55809	178203
Deinococcus actinosclerus	0	3	1	0	4	7	1	4	13	0	0	0	0	0	0	0	311	234	0	0	0	0	0	0	4840	4996	5741	5869	171	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	606	298	289	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas frederiksbergensis	0	3	2	0	25	3	24	1864	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	261	279	305	2558	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	32722	0	212	210	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas denitrificans (nom. rej.)	0	3	2	1	12	3	1	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	413	435	428	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2474	0	178	173	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas sediminis	0	2	2	0	2	1	1	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	456	439	491	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1998	338	274	240	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas antarctica	0	1	2	3	5	1	1	48	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	170	191	187	3289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21299	548	279	260	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter cloacae	0	3	2	1	11	7	4	9	19	0	0	393	0	0	506	0	351	0	0	0	0	167	3026	0	1700	1779	1886	1999	2877	218	136	387	122	198	3766	1568	176	970	383	865	3687	1215	1785	215	3358	401	691	655	585	572	664	663	627	401	528	559	925	418	478	592	768	136	308	392	194	65	196	342	826	0	0	0	0	42	0	0	0	47	0	0	64	254	0	0	0	0	87	108	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	106	96	0	0	0	105	39	139	0	0	70	76	0	0	76	0	0	98	0	0	0
Cedecea neteri	0	1	2	2	5	3	3	5	7	0	0	0	0	0	0	0	269	0	379	0	0	0	0	0	0	0	178	194	212	121	0	0	119	131	230	0	84	0	101	268	220	165	162	84	1792	0	170	148	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	22	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kluyvera ascorbata	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30636	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thioalkalivibrio sulfidiphilus	0	8	12	2	11	9	5	9	35	0	0	0	0	0	0	0	402	0	412	0	0	0	0	0	168	0	187	0	0	0	0	0	0	173	0	0	0	0	91	121	375	171	115	66	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas sp. JS92-SW72	0	2	4	1	6	1	6	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	207	212	215	119	0	0	0	0	0	0	0	0	0	0	0	115	181	0	0	0	817	267	226	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurifustis variabilis	0	8	23	1	24	24	15	22	121	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	198	188	248	244	0	0	0	0	0	0	0	0	0	0	0	134	164	250	149	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiothrix sp.	0	2	3	0	4	2	2	5	11	0	0	0	0	0	0	0	0	0	0	0	132	255	0	0	0	0	0	0	0	133	0	0	210	134	0	0	88	197	165	164	214	303	224	128	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus delphinicola	0	1	0	0	0	0	2	0	0	1014	1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	128	247	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	128	115	0	20	0	0	0	0	0	0	100	153	58	143	0	0	0	13	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Avibacterium paragallinarum	0	1	0	0	0	0	0	0	0	3992	4916	0	0	0	0	0	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	159	12	0	248	326	0	20	0	0	0	25	0	0	179	221	93	396	134	0	99	24	0	86	0	101	228	203	183	0	14	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cardiobacterium hominis	0	2	3	1	7	2	0	5	14	278374	421416	200792	587263	99667	1408817	256027	128789	8200	136457	0	0	167	0	0	939	949	977	1129	582	0	0	0	141	0	0	0	0	0	129	166	177	114	165	66	682	5161	5800	5586	4978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	537	435	2311	544	2804	4845	663	124	116	1869	29566	124749	665	27821	19739	795	971	244434	100732	148437	82336	5278	274912	59439	82026	142839	476	509	15515	56556	146315	4355	2598	406	46759	647	2465	11258	7015	16917	16929	0	0	0	0	0	0	0	213	0	0	0	123	91	0	0	213	0	0	0	0	0	0	0	0
